vuln_id,repo,packages,num_commits_kb,commits_processed,functions_extracted,num_functions
CVE-2013-1965,apache/struts,org.apache.struts.xwork/xwork-core;org.apache.struts/struts2-core;opensymphony/xwork,1,1,OgnlException;compile;convertIfExist;copy;createBootstrapContainer;register;setDevMode;setEnableEvalExpression;setValue,9
CVE-2013-1966,apache/struts,org.apache.struts.xwork/xwork-core;org.apache.struts/struts2-core;opensymphony/xwork,1,1,OgnlException;compile;convertIfExist;copy;createBootstrapContainer;register;setDevMode;setEnableEvalExpression;setValue,9
CVE-2013-2013,openstack/python-keystoneclient,,1,1,do_user_update;hash_signed_token;not;prompt_for_password,4
CVE-2013-2035,fusesource/hawtjni.git,org.robotframework/robotframework;jline/jline;org.infinispan/infinispan-cli;org.fusesource.leveldbjni/leveldbjni-all;org.infinispan/infinispan-embedded;org.python/jython;org.keycloak/keycloak-admin-cli;org.fusesource.hawtjni/hawtjni-runtime;org.crashub/crash.shell;org.apache.avro/avro-tools;org.jruby/jruby;org.python/jython-standalone;org.fusesource.jansi/jansi;org.jruby/jruby-complete,1,0,,0
CVE-2013-2115,apache/struts,org.apache.struts.xwork/xwork-core;org.apache.struts/struts2-core,3,2,buildParametersString;decode;encode;getAllowStaticMethodAccess;parseQueryString;setAllowStaticMethodAccess;translateAndDecode;translateAndEncode;translateVariable,9
CVE-2013-2134,apache/struts,org.apache.struts.xwork/xwork-core;org.apache.struts/struts2-core,5,2,cleanupActionName;evaluate;parseNameAndNamespace;setAllowedActionNames;setAlwaysSelectFullNamespace,5
CVE-2013-2135,apache/struts,org.apache.struts.xwork/xwork-core;org.apache.struts/struts2-core,5,2,cleanupActionName;parseNameAndNamespace;setAllowedActionNames;setAlwaysSelectFullNamespace,4
CVE-2013-2191,python-bugzilla/python-bugzilla,,1,1,Bugzilla;Exception;TypeError;_CURLTransport;_CookieTransport;__init__;_build_cookiejar;connect;fix_url;get_cookies;hasattr;headers_cb;login;main;open_helper;openattachment;print;set_cookiejar;setup_parser;url_to_query,20
CVE-2013-2193,apache/hbase,,1,1,IOException;SIMPLE;close;false;saslConnect;shouldAuthenticateOverKrb,6
CVE-2013-2248,apache/struts,org.apache.struts/struts2-core,2,2,DefaultActionMapper;execute;put,3
CVE-2013-2251,apache/struts,org.apache.struts/struts2-core,2,2,DefaultActionMapper;execute;put,3
CVE-2013-3300,lift/framework,,1,1,String,1
CVE-2013-4002,apache/xerces2-j,com.rackspace.apache/xerces2-xsd11;xerces/xercesImpl;org.apache.avro/avro-tools;org.apache.servicemix.bundles/org.apache.servicemix.bundles.xerces,2,2,scanPseudoAttribute;scanPseudoAttributeName,2
CVE-2013-4116,npm/npm,,1,1,,0
CVE-2013-4152,spring-projects/spring-framework.git,org.springframework/spring-web,1,0,,0
CVE-2013-4221,restlet/restlet-framework-java,,3,2,getObjectClasses;getVariants;score;updatePreferences,4
CVE-2013-4286,apache/tomcat,tomcat/tomcat-http;org.apache.tomcat/tomcat-coyote;org.apache.tomcat/coyote;org.apache.tomcat.embed/tomcat-embed-core,3,2,getInputBuffer;prepareRequest,2
CVE-2013-4310,apache/struts,org.apache.struts/struts2-core,1,1,DefaultActionMapper;execute;handleSpecialParameters;setAllowActionCrossNamespaceAccess;setAllowActionPrefix;setAllowedActionNames,6
CVE-2013-4316,apache/struts,org.apache.struts/struts2-core,1,1,DefaultActionMapper;addParameterAction;execute;handleSpecialParameters,4
CVE-2013-4330,https://git-wip-us.apache.org/repos/asf/camel.git,org.apache.camel/camel-core;org.apache.camel/camel-file;org.apache.activemq/activemq-all;p2.eclipse-plugin/org.apache.camel.camel-core,5,0,,0
CVE-2013-4347,joestump/python-oauth2,google-auth/google-auth,1,1,generate_timestamp;make_timestamp;str;twitter_authenticated,4
CVE-2013-4366,apache/httpcomponents-client,org.apache.httpcomponents/httpclient-osgi;org.springframework.cloud/spring-cloud-contract-shade;p2.eclipse-plugin/org.apache.httpcomponents.httpclient;org.apache.httpcomponents/httpclient;org.apache.karaf.jaas/org.apache.karaf.jaas.modules,1,1,build,1
CVE-2013-4413,zombocom/wicked,,1,1,render_step,1
CVE-2013-4562,simi/omniauth-facebook,,1,1,,0
CVE-2013-4701,openid/php-openid,,1,1,libxml_disable_entity_loader;libxml_use_internal_errors;setXML,3
CVE-2013-5679,ESAPI/esapi-java-legacy,org.owasp.esapi/esapi;org.apache.servicemix.bundles/org.apache.servicemix.bundles.esapi;org.apache.sling/org.apache.sling.scripting.jsp.taglib,1,1,IllegalArgumentException;asPortableSerializedByteArray;convertToCipherText;encrypt;hash;logWarning;storeSeparateMAC,7
CVE-2013-5855,javaserverfaces/mojarra,org.glassfish/javax.faces,2,0,,0
CVE-2013-5960,ESAPI/esapi-java-legacy,org.owasp.esapi/esapi;org.apache.servicemix.bundles/org.apache.servicemix.bundles.esapi;org.apache.sling/org.apache.sling.scripting.jsp.taglib,1,1,appendTwoUpperHex;encodeCharacter,2
CVE-2013-6348,apache/struts,org.apache.struts/struts2-config-browser-plugin,2,2,getActionNames;getNamespace;stripPackage,3
CVE-2013-6372,jenkinsci/subversion-plugin.git,,1,0,,0
CVE-2013-6397,https://git-wip-us.apache.org/repos/asf/lucene-solr,org.apache.solr/solr-core,1,0,,0
CVE-2013-6407,https://git-wip-us.apache.org/repos/asf/lucene-solr,org.apache.solr/solr-core,1,0,,0
CVE-2013-6408,https://git-wip-us.apache.org/repos/asf/lucene-solr,org.apache.solr/solr-core,1,0,,0
CVE-2013-6429,spring-projects/spring-framework.git,org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-core;org.springframework/spring-web;org.springframework/spring-core;org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-web;org.apache.activemq/activemq-all,2,0,,0
CVE-2013-6430,spring-projects/spring-framework.git,org.springframework/spring-web;org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-web,1,0,,0
CVE-2013-6447,seam2/jboss-seam.git,,1,0,,0
CVE-2013-6448,seam2/jboss-seam.git,,1,0,,0
CVE-2013-6465,kiegroup/jbpm-wb,,1,1,onTaskSelectionEvent,1
CVE-2013-7251,micromata/projectforge-webapp.git,,1,0,,0
CVE-2013-7285,x-stream/xstream,com.microsoft.azure/applicationinsights-spring-boot-starter;com.thoughtworks.xstream/xstream;org.apache.servicemix.bundles/org.apache.servicemix.bundles.xstream,1,1,Copyright;ExplicitTypePermission;ForbiddenClassException;NoPermission;RegExpTypePermission;SecurityMapper;WildcardTypePermission;XStream;addPermission;allowTypes;allowTypesByRegExp;allowTypesByWildcard;allows;autodetectAnnotations;buildMapper;commands;constraints;data;denyPermission;denyTypes;denyTypesByRegExp;denyTypesByWildcard;equals;getPatterns;getRegExpPatterns;hashCode;objects;realClass;runtime;setupMappers;setupSecurity;this,32
CVE-2013-7315,spring-projects/spring-framework.git,org.springframework/spring-web;org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-web,1,0,,0
CVE-2013-7330,jenkinsci/jenkins.git,,1,0,,0
CVE-2013-7378,github/hubot-scripts,,1,1,,0
CVE-2013-7397,AsyncHttpClient/async-http-client,,1,1,AsyncHttpClientConfig;ExceptionInInitializerError;checkClientTrusted;checkServerTrusted;configureDefaults;createSSLEngine;defaultAcceptAnyCertificate;defaultSpdyInitialWindowSize;getAcceptedIssuers;getBoolean;getInstance;getSSLContext;getTimeConverter;isAcceptAnyCertificate;looseTrustManagerSSLContext;newThread;onTimeout;setAcceptAnyCertificate;setIoThreadMultiplier;setProviderClass;setTimeConverter;withDefault,22
CVE-2013-7398,AsyncHttpClient/async-http-client,org.glassfish.grizzly/grizzly-http-client,2,2,AllowAllHostnameVerifier;DefaultHostnameVerifier;IllegalStateException;ProxyHostnameChecker;configureDefaults;defaultRemoveQueryParamOnRedirect;getHostnameChecker;hostnameMatches;match;verify,10
CVE-2013-7459,pycrypto/pycrypto,,1,1,ALGnew;PyErr_Format;in;shortDescription,4
CVE-2014-0002,https://git-wip-us.apache.org/repos/asf/camel.git,org.apache.camel/camel-core;p2.eclipse-plugin/org.apache.camel.camel-core;org.apache.activemq/activemq-all;org.apache.camel/camel-xslt,3,0,,0
CVE-2014-0003,https://git-wip-us.apache.org/repos/asf/camel.git,org.apache.camel/camel-xml-jaxp;org.apache.camel/camel-core;p2.eclipse-plugin/org.apache.camel.camel-core;org.apache.activemq/activemq-all,3,0,,0
CVE-2014-0012,pallets/jinja,Jinja2/Jinja2,1,1,FileSystemBytecodeCache;RuntimeError;_get_default_cache_dir;hasattr,4
CVE-2014-0054,spring-projects/spring-framework.git,p2.eclipse-plugin/com.wily.apm.data.model;org.springframework/spring-web;org.springframework/spring-oxm;org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-oxm;org.springframework/org.springframework.oxm;org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-web,2,0,,0
CVE-2014-0072,apache/cordova-plugin-file-transfer,,1,1,,0
CVE-2014-0073,apache/cordova-plugin-inappbrowser,,1,1,,0
CVE-2014-0086,pslegr/core-1.git,,1,0,,0
CVE-2014-0094,apache/struts.git,org.apache.struts.xwork/xwork-core;org.apache.struts/struts2-core;opensymphony/xwork,1,0,,0
CVE-2014-0097,spring-projects/spring-security.git,org.springframework.security/spring-security-ldap,3,0,,0
CVE-2014-0109,https://git-wip-us.apache.org/repos/asf/cxf.git,org.apache.cxf/cxf-core;org.apache.cxf/cxf-bundle;org.apache.cxf/cxf-bundle-jaxrs;org.apache.cxf/cxf-rt-core;org.apache.tomee.patch/cxf-api;org.apache.cxf/cxf-api,1,0,,0
CVE-2014-0110,https://git-wip-us.apache.org/repos/asf/cxf.git,org.apache.cxf/cxf-core;org.apache.cxf/cxf-bundle;org.apache.cxf/cxf-rt-transports-http;org.apache.cxf/cxf-bundle-jaxrs;org.apache.tomee.patch/cxf-rt-transports-http;org.apache.cxf/cxf-rt-core;org.apache.tomee.patch/cxf-api;org.apache.cxf/cxf-api,1,0,,0
CVE-2014-0112,apache/struts.git,org.apache.struts.xwork/xwork-core;org.apache.struts/struts2-core;opensymphony/xwork,1,0,,0
CVE-2014-0113,apache/struts.git,org.apache.struts.xwork/xwork-core;org.apache.struts/struts2-core;opensymphony/xwork,1,0,,0
CVE-2014-0114,apache/commons-beanutils,kg.apc/jmeter-plugins-manager;org.apache.avro/avro-tools;commons-beanutils/commons-beanutils-core;commons-beanutils/commons-beanutils,3,2,IllegalArgumentException;SuppressPropertiesBeanIntrospector;getSuppressedProperties;introspect,4
CVE-2014-0116,apache/struts.git,org.apache.struts.xwork/xwork-core;org.apache.struts/struts2-core;opensymphony/xwork,1,0,,0
CVE-2014-0120,hawtio/hawtio,,1,1,doPost;getThreadIO;returnPrincipals;sendResponse,4
CVE-2014-0160,openssl/openssl,,1,1,fix,1
CVE-2014-0168,rhuss/jolokia.git,org.jolokia/jolokia-jvm;org.jolokia/jolokia-core,1,0,,0
CVE-2014-0177,github/hub,,1,1,am,1
CVE-2014-0193,netty/netty,io.netty/netty-codec-http;org.apache.avro/avro-tools;io.netty/netty-all,1,1,ContinuationWebSocketFrame;CorruptedFrameException;UTF8Exception;UTF8Output;Utf8Validator;aggregatedText;check;checkCloseFrameBody;decode;finish;fromText;isChecking;process;protocolViolation;this;toFrameLength;toString;unmask;write,19
CVE-2014-0225,spring-projects/spring-framework.git,p2.eclipse-plugin/com.wily.apm.data.model;org.springframework/spring-web;org.springframework/spring-oxm;org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-oxm;org.springframework/org.springframework.oxm,2,0,,0
CVE-2014-0228,apache/hive,,1,1,analyzeInternal;checkTable;getObjectType;isActionPermittedForFileHierarchy;isLocalFile,5
CVE-2014-0229,apache/hadoop,org.apache.hadoop/hadoop-hdfs;org.apache.avro/avro-tools,1,1,AccessControlException;checkSuperuserPrivilege;initIpcServer;refreshNamenodes;startDataNode,5
CVE-2014-1202,SmartBear/soapui,,1,1,containsNestedExpansion;containsPropertyExpansion;importWsdl;initFromWadl;loadXmlObject;main;readCleanWsdlFrom;removeExpansionAt;removeExpansions,9
CVE-2014-1403,oyvindkinsey/easyXDM,,1,1,Error,1
CVE-2014-1604,alex/rply,,1,1,build;open,2
CVE-2014-1858,numpy/numpy,numpy/numpy,2,2,compile;run_compile,2
CVE-2014-1904,spring-projects/spring-framework.git,p2.eclipse-plugin/com.wily.apm.data.model;org.springframework/spring-tx;org.springframework/org.springframework.transaction;org.springframework/spring;org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-webmvc;org.springframework/org.springframework.web.servlet;org.springframework/spring-webmvc;org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-tx;org.springframework/spring-dao;org.apache.activemq/activemq-all,2,0,,0
CVE-2014-1932,python-pillow/Pillow,Pillow/Pillow,1,1,Ghostscript;ValueError;_copy;load;load_djpeg,5
CVE-2014-1938,alex/rply,,1,1,build;open,2
CVE-2014-1972,https://git-wip-us.apache.org/repos/asf/tapestry-5.git.git,,1,0,,0
CVE-2014-2058,jenkinsci/jenkins.git,,1,0,,0
CVE-2014-2059,jenkinsci/jenkins.git,,1,0,,0
CVE-2014-2061,jenkinsci/jenkins.git,,1,0,,0
CVE-2014-2062,jenkinsci/jenkins.git,,1,0,,0
CVE-2014-2064,jenkinsci/jenkins.git,,1,0,,0
CVE-2014-2065,jenkinsci/jenkins.git,,1,0,,0
CVE-2014-2066,jenkinsci/jenkins.git,,1,0,,0
CVE-2014-2067,jenkinsci/jenkins.git,,1,0,,0
CVE-2014-2068,jenkinsci/jenkins.git,,1,0,,0
CVE-2014-3488,netty/netty,org.jboss.netty/netty;io.netty/netty,1,1,unwrap,1
CVE-2014-3490,ronsigal/Resteasy.git,,1,0,,0
CVE-2014-3498,ansible/ansible,,1,1,__init__;_clean_data;_clean_data_struct;_execute_module;in;isinstance;json_loads;my_finalize;parse_json;range;setattr,11
CVE-2014-3527,spring-projects/spring-security.git,org.springframework.security/spring-security-cas,2,0,,0
CVE-2014-3558,hibernate/hibernate-validator,org.hibernate.validator/hibernate-validator;org.hibernate/hibernate-validator;org.glassfish.hk2.external/bean-validator,8,2,AnnotationProxy;CascadableConstraintMappingContextImplBase;ConfiguredConstraint;ConstraintMappingContextImplBase;CrossParameterConstraintMappingContextImpl;ExecutableConstraintMappingContextImpl;GetClassLoader;GetResource;GroupConversionTargetContextImpl;MetaConstraintBuilder;ParameterConstraintMappingContextImpl;PlatformResourceBundleLocator;PropertyConstraintMappingContextImpl;ReturnValueConstraintMappingContextImpl;TypeConstraintMappingContextImpl;action;build;buildConstrainedFields;buildConstrainedGetters;buildConstrainedParameters;buildConstrainedType;buildConstructorConstrainedExecutable;buildGroupConversionMap;buildMetaConstraint;buildMethodConstrainedExecutable;createXmlEventReader;forProperty;forType;fromClass;fromContext;getBeanClass;getDefaultGroupSequenceProvider;getResettableInputStreamForPath;getSchema;loadBundle;method;run,37
CVE-2014-3576,apache/activemq.git,org.apache.activemq/activemq-osgi;org.apache.activemq/activemq-core;org.apache.activemq/activemq-all;org.apache.activemq/activemq-broker,1,0,,0
CVE-2014-3578,spring-projects/spring-framework.git,org.springframework/org.springframework.oxm;org.springframework/spring-web;org.springframework/spring-oxm;p2.eclipse-plugin/com.wily.apm.data.model,2,0,,0
CVE-2014-3579,https://git-wip-us.apache.org/repos/asf/activemq-apollo.git,,1,0,,0
CVE-2014-3584,https://git-wip-us.apache.org/repos/asf/cxf.git,org.apache.cxf/cxf-rt-rs-security-xml;org.apache.cxf/cxf-bundle,1,0,,0
CVE-2014-3599,hornetq/hornetq,,1,1,,0
CVE-2014-3600,https://gitbox.apache.org/repos/asf/activemq.git,org.apache.activemq/activemq-core;org.apache.activemq/activemq-broker;org.apache.activemq/activemq-client;org.apache.activemq/activemq-all;org.apache.activemq/activemq-osgi,1,0,,0
CVE-2014-3612,https://git-wip-us.apache.org/repos/asf/activemq.git,org.apache.activemq/activemq-unit-tests;org.apache.activemq/activemq-jaas;org.apache.activemq/activemq-core;org.apache.activemq/activemq-broker;org.apache.activemq/activemq-all;org.apache.activemq/activemq-osgi,1,0,,0
CVE-2014-3625,spring-projects/spring-framework.git,org.springframework/spring-webmvc;org.springframework/org.springframework.web.servlet;org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-webmvc,3,0,,0
CVE-2014-3682,kiegroup/jbpm-designer,,4,2,JBPMBpmn2ResourceImpl,1
CVE-2014-3741,tojocky/node-printer,,1,1,printDirect,1
CVE-2014-4657,ansible/ansible,,1,1,CleansingNodeVisitor;Exception;generic_visit;is_list_of_strings;is_set;is_unset;isinstance;listify_lookup_plugin_terms;not;safe_eval;set;type;visit_Call,13
CVE-2014-6394,pillarjs/send,,1,1,,0
CVE-2014-6633,tryton/trytond,,10,2,ValueError;_callback;_compile_source;_get_preferences;_grouping_intervals;check_grouping;get_childs;get_path;literal_eval;safe_eval,10
CVE-2014-7192,browserify/syntax-error,,1,1,Function;eval,2
CVE-2014-7193,hapijs/crumb,,1,1,,0
CVE-2014-7809,apache/struts,org.apache.struts/struts2-core,1,1,,0
CVE-2014-8115,kiegroup/kie-wb-distributions,,1,1,,0
CVE-2014-8122,weld/core.git,org.jboss.weld.servlet/weld-servlet;org.jboss.weld/weld-core-impl;org.jboss.weld/weld-core,3,0,,0
CVE-2014-8125,droolsjbpm/drools.git,org.drools/drools-core,1,0,,0
CVE-2014-8152,apache/santuario-xml-security-java,,1,1,createSubChain;doFinal;processNextEvent,3
CVE-2014-8650,requests/requests-kerberos,,1,1,handle_response;test_handle_response_401,2
CVE-2014-8681,gogs/gogs,,1,1,FilterSQLInject;GetIssues;GetUserByEmail;SearchRepos;SearchRepositoryByName;len,6
CVE-2014-8682,gogs/gogs,,1,1,SearchRepositoryByName;SearchUserByName;checkVersion;newSessionService,4
CVE-2014-9130,yaml/libyaml,,1,1,,0
CVE-2014-9489,gollum/grit_adapter,,1,1,rev_list,1
CVE-2014-9682,skoranga/node-dns-sync,,1,1,isValidHostName,1
CVE-2014-9721,zeromq/zeromq4-x,,1,1,error;zap_enabled,2
CVE-2015-0201,spring-projects/spring-framework.git,org.springframework/spring-websocket;org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-core;org.springframework/spring-core;org.apache.activemq/activemq-all,2,0,,0
CVE-2015-0225,apache/cassandra,org.apache.cassandra/cassandra-all,1,1,JMXServiceURL;createServerSocket;equals;hashCode;maybeInitJmx;stop,6
CVE-2015-0263,apache/camel,org.apache.camel/camel-xml-jaxp;org.apache.camel/camel-core;p2.eclipse-plugin/org.apache.camel.camel-core;org.apache.activemq/activemq-all,1,1,toSAXSourceFromStream,1
CVE-2015-0264,apache/camel,org.apache.camel/camel-core;p2.eclipse-plugin/org.apache.camel.camel-core;org.apache.activemq/activemq-all,1,1,doGetDocument,1
CVE-2015-0276,zhumengyuan/kallithea,,1,1,__wrapper;abort,2
CVE-2015-0838,dulwich/dulwich,,1,1,,0
CVE-2015-0846,jamesturk/django-markupfield,,1,1,pygments_directive,1
CVE-2015-1326,martinpitt/python-dbusmock,,1,1,AddTemplate;exec;open,3
CVE-2015-1427,elastic/elasticsearch.git,org.elasticsearch/elasticsearch,3,0,,0
CVE-2015-1775,https://gitbox.apache.org/repos/asf/ambari.git,,1,0,,0
CVE-2015-1776,apache/hadoop.git,org.apache.hadoop/hadoop-mapreduce-client-core;org.apache.avro/avro-tools;org.apache.hadoop/hadoop-mapreduce-client-app,1,0,,0
CVE-2015-1782,libssh2/libssh2,,1,1,kex_agree_comp;kex_agree_methods;kex_string_pair,3
CVE-2015-1830,https://gitbox.apache.org/repos/asf/activemq.git,,2,0,,0
CVE-2015-1831,apache/struts,org.apache.struts.xwork/xwork-core;org.apache.struts/struts2-core,1,1,,0
CVE-2015-1836,https://gitbox.apache.org/repos/asf/hbase.git,,1,0,,0
CVE-2015-1838,saltstack/salt,,1,1,install_agent,1
CVE-2015-1839,saltstack/salt,,2,2,__virtual__;_default_logfile,2
CVE-2015-2080,eclipse/jetty.project,org.apache.felix/org.apache.felix.http.jetty;org.eclipse.jetty/jetty-util;org.eclipse.jetty/jetty-http;org.eclipse.jetty.aggregate/jetty-all;org.eclipse.jetty/jetty-runner;org.ops4j.pax.web/pax-web-jetty-bundle;org.apache.felix/org.apache.felix.http.bundle,2,2,BadMessage;BadMessageException;IllegalCharacter;IllegalCharacterException;appendContentChar;appendDebugString;getProxyField;handleKnownHeaders;isState;next;parseHeaders;parseLine;toDebugString;toDetailString,14
CVE-2015-2156,netty/netty,io.netty/netty-example;io.netty/netty-codec-http;io.netty/netty-all;io.netty/netty,3,2,ClientCookieDecoder;ClientCookieEncoder;CookieBuilder;CookieDecoder;CookieEncoder;CookieEncoderUtil;CookieUtil;DefaultCookie;IllegalArgumentException;NullPointerException;ServerCookieDecoder;ServerCookieEncoder;add;addQuoted;addUnquoted;appendAttribute;channelRead0;compareTo;decode;doDecode;domain;encode;equals;extractKeyValuePairs;firstInvalidCookieNameOctet;firstInvalidCookieValueOctet;firstInvalidOctet;formget;get;getComment;getCommentUrl;getMaxAge;getName;getPorts;getVersion;hashCode;initCookie;initialValue;isHttpOnly;isSecure;main;maxAge;mergeMaxAgeAndExpire;name;path;ports;rawValue;setCookieAttribute;setDomain;setExpire;setHttpOnly;setMaxAge;setPath;setPorts;setRawValue;setSecure;setValue;setVersion;setWrap;stringBuilder;stripTrailingSeparator;stripTrailingSeparatorOrNull;toString;unwrapValue;validCookieNameOctets;validCookieValueOctets;validateCookie;validateValue;value;wrap;writeResponse,71
CVE-2015-2296,requests/requests,requests/requests,1,1,extract_cookies_to_jar;resolve_redirects,2
CVE-2015-2912,orientechnologies/orientdb,,1,1,NETWORK_HTTP_JSONP_ENABLED;OHttpResponse;service,3
CVE-2015-2913,orientechnologies/orientdb.git,,1,0,,0
CVE-2015-3189,cloudfoundry/uaa,org.cloudfoundry.identity/cloudfoundry-identity-scim,1,1,PasswordChange;changePasswordCodeAuthenticated;getNewPassword;getUaaUser;getUserId;isUserModified;resetPassword;setUserId,8
CVE-2015-3192,spring-projects/spring-framework.git,p2.eclipse-plugin/com.wily.apm.data.model;org.springframework/spring-web;org.springframework/spring-oxm;org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-oxm;org.springframework/org.springframework.oxm;org.apache.servicemix.bundles/org.apache.servicemix.bundles.spring-web,1,0,,0
CVE-2015-3206,02strich/pykerberos,,1,1,BasicAuthError;PyErr_SetObject;authGSSClientInit;authGSSClientUnwrap;authGSSClientUserName;authGSSClientWrap;authGSSServerTargetName;authenticate_user_krb5pwd;checkPassword;free;getServerPrincipalDetails;krb5_get_init_creds_opt_alloc;krb5_get_init_creds_opt_free;krb5_get_init_creds_opt_init;krb5_verify_init_creds_opt_init;krb5_verify_init_creds_opt_set_ap_req_nofail;main;printf;set_basicauth_error;verify_krb5_user,20
CVE-2015-3208,apache/activemq-artemis,org.apache.activemq/artemis-selector,1,1,createDocumentBuilder;evaluate,2
CVE-2015-3220,trevp/tlslite,,1,1,_decryptRecord;len,2
CVE-2015-3253,apache/groovy.git,org.codehaus.groovy/groovy-all;org.codehaus.groovy/groovy;groovy/groovy-all,1,0,,0
CVE-2015-3271,apache/tika,,1,1,getInputSteam;getMetadataField;getMetadataFromMultipart;getText;getTextFromMultipart;parseMetadata;process;produceText,8
CVE-2015-4082,jborg/attic,,1,1,Cache;CacheInitAbortedError;EncryptionMethodMismatch;Repository;__enter__;__exit__;__init__;_extract_repository_id;_set_repository_id;commit;do_init;environment_variable;isinstance;not;open;print;test_basic_functionality;test_repository_swap_detection,18
CVE-2015-4165,elastic/elasticsearch,org.elasticsearch/elasticsearch,1,1,Environment;FsRepository;RepositoryException;dataWithClusterFiles;location;repoFiles;repository;resolve;resolveConfig;resolveRepoFile,10
CVE-2015-4410,mongoid/moped,,1,1,apply_auth;begin;command;connect;distinct;end;execute;find;flush;from_data;from_time;generate;get_more;initialize;initialize_copy;insert;instrument;kill_cursors;limit;log_operations;logging;login;logout;merge;parse_reply;process;query;receive_replies;refresh;remove;select;set_current_database;simple_query;socket_for;stack;sync_server;update;upsert;with;with_primary;with_secondary;write,42
CVE-2015-4619,denkGroot/Spina,,1,1,,0
CVE-2015-5081,divio/django-cms,,1,1,Error;change_template;cleanup_history;copy_language;copy_page;preview_page;unpublish,7
CVE-2015-5147,vmg/redcarpet,,1,1,BUFPUTSL;bufprintf;bufputc;rndr_header_anchor;strcat;strcpy,6
CVE-2015-5159,latchset/kdcproxy,,1,1,HTTPException;__call__;__str__,3
CVE-2015-5170,cloudfoundry/uaa,org.cloudfoundry.identity/cloudfoundry-identity-common,1,1,DefaultCsrfToken;DelegatingRequestMatcher;generateToken;getCookieMaxAge;getGenerator;getHeaderName;getParameterName;loadToken;matches;saveToken;setCookieMaxAge;setGenerator;setHeaderName;setParameterName,14
CVE-2015-5171,cloudfoundry/uaa,org.cloudfoundry.identity/cloudfoundry-identity-common;org.cloudfoundry.identity/cloudfoundry-identity-server;org.cloudfoundry.identity/cloudfoundry-identity-scim,1,1,SessionResetFilter;Timestamp;UaaAuthentication;UaaAuthenticationDetails;UaaPrincipal;authenticate;changePassword;doFilterInternal;getAuthenticatedTime;getPasswordLastModifiedTimestamp;getRedirectUrl;handleRedirect;hasPasswordChangedAfterAuthentication;setValues;stripScopesFromAuthentication;this,16
CVE-2015-5172,cloudfoundry/uaa,org.cloudfoundry.identity/cloudfoundry-identity-scim,1,1,PasswordChange;ResetPasswordController;changePassword;changePasswordCodeAuthenticated;emailSentPage;forgotPassword;generateCode;getPasswordModifiedTime;getUserId;handleUnprocessableEntity;isUserModified;resetPassword;resetPasswordPage;retrieveCode;setGenerator;setPasswordModifiedTime,16
CVE-2015-5175,apache/cxf-fediz.git,,2,0,,0
CVE-2015-5204,https://gitbox.apache.org/repos/asf/cordova-plugin-file-transfer.git,,3,0,,0
CVE-2015-5253,https://gitbox.apache.org/repos/asf/cxf.git,,1,0,,0
CVE-2015-5254,apache/activemq,org.apache.activemq/activemq-stomp;org.apache.activemq/activemq-client;org.apache.activemq/activemq-core;org.apache.activemq/activemq-http;org.apache.activemq/activemq-web;org.apache.activemq/activemq-all;org.apache.activemq/activemq-osgi,7,2,ClassLoadingAwareObjectInputStream;ClassNotFoundException;Exception;String;checkSecurity;convertFrame;createXStream;getBody;getCurrentWireFormatVersion;getSerialziablePackages;getXStream;isAllAllowed;load;resolveProxyClass;setXStream,15
CVE-2015-5256,apache/cordova-android,,1,1,loadUrl;showWebPage,2
CVE-2015-5258,spring-projects/spring-social.git,org.springframework.social/spring-social-web;org.springframework.social/spring-social-core,1,0,,0
CVE-2015-5344,apache/camel,org.apache.camel/camel-core;p2.eclipse-plugin/org.apache.camel.camel-core;org.apache.activemq/activemq-all;org.apache.camel/camel-core-engine,2,2,addDefaultPermissions;addPermissions;configureDataFormat;createDataFormat;createXStream;dataFormat;getPermissions;setDisableFeatures;setImplicitCollections;setPermissions;setProperty;setXstreamDriver;tidyMarkup;toString;xstream,15
CVE-2015-5347,apache/wicket.git,,1,0,,0
CVE-2015-5348,apache/camel,org.apache.camel/camel-http4;org.apache.camel/camel-http;p2.eclipse-plugin/org.apache.camel.camel-ahc;org.apache.camel/camel-ahc;org.apache.camel/camel-http-common,23,2,CamelExchangeException;isAllowJavaSerializedObject;onComplete;populateBody;setAllowJavaSerializedObject;setSslContextParameters,6
CVE-2015-5531,elastic/elasticsearch,elasticsearch/elasticsearch;org.elasticsearch/elasticsearch,1,1,IllegalArgumentException;RepositoryException;URIPattern;URL;URLRepository;checkURL;endVerification;match;matchNormalized;resolve;resolveRepoFile;resolveRepoURL;toString,13
CVE-2015-5607,ipython/ipython,,1,1,check_origin;prepare;write_error,3
