vuln_id,affected_package,ecosystem,severity,fix_commits_found,functions_mined,num_functions_mined,functions_capped,source_repo
GHSA-7wxf-r2qv-9xwr,docassemble.webapp,pypi,medium,1,APIKey;ConfigForm;DASourceError;DeleteProject;MFAChooseForm;MFAVerifySMSSetupForm;NewPrivilegeForm;PlaygroundFilesEditForm;PlaygroundPackagesForm;UserAddForm;UserProfileForm;__init__;__str__;ask;askfor;assemble;concatenate_files;da_registration_restrict_validator;ensure_object_exists;fill_template;finalize_attachment;get_docx_variables;github_oauth_callback;html_validator;id_debug;index;invite_user;my_default_url;observer;parse_fields;password_validator;prepare_attachment;process_attachment;process_selections;process_selections_manual;read_from;recursively_add_fields;register_jinja_filter;server_error;validate;validate_package_name,41,True,jhpyle/docassemble
GHSA-jq57-3w7p-vwvv,docassemble.webapp,pypi,high,1,__str__,1,False,jhpyle/docassemble
GHSA-6v6w-h8m6-7mv2,apache-airflow,pypi,medium,11,callback;get_import_errors;index,3,False,apache/airflow
GHSA-qp56-82vp-xqgv,Mezzanine,pypi,medium,0,,0,False,
GHSA-22cc-w7xm-rfhx,Mezzanine,pypi,medium,0,,0,False,
GHSA-j2pw-vp55-fqqj,Flask-AppBuilder,pypi,critical,1,_has_view_access;get_oid_identity_url;login_handler,3,False,dpgaspar/Flask-AppBuilder
GHSA-fqxj-46wg-9v84,Flask-AppBuilder,pypi,medium,1,,0,False,dpgaspar/Flask-AppBuilder
GHSA-wr6g-9wcr-cmqj,apache-superset,pypi,medium,0,,0,False,
GHSA-3v9r-885j-762g,apache-superset,pypi,medium,0,,0,False,
GHSA-5474-f7g5-273q,apache-superset,pypi,medium,0,,0,False,
GHSA-m6jm-3v38-76j4,apache-superset,pypi,medium,0,,0,False,
GHSA-h7r6-8qmm-hj5r,apache-superset,pypi,medium,0,,0,False,
GHSA-7c9g-vj9m-8pm6,scrapy,pypi,high,1,_parse;_remove_html_comments;open_in_browser;parse_details;response_httprepr;xmliter;xmliter_lxml,7,False,scrapy/scrapy
GHSA-vf7j-cmrj-pmmm,zenml,pypi,high,0,,0,False,
GHSA-33w6-hvmq-gh4x,diffoscope,pypi,medium,0,,0,False,
GHSA-4hwq-4cpm-8vmx,vyper,pypi,low,1,build_IR,1,False,vyperlang/vyper
GHSA-9p8r-4xp4-gw5w,vyper,pypi,low,4,_abi_payload_size;_build_adhoc_slice_node;_complex_make_setter;_dirty_read_risk;_dynarray_make_setter;_get_element_ptr_tuplelike;_getelemptr_abi_helper;_make_slice_bounds_check;_mul;_unpack_returndata;build_IR;check_buffer_overflow_ir;clamp2;clamp_bytestring;clamp_dyn_array;copy_opcode_available;dynarray_data_ptr;handler_for;make_setter;needs_clamp;sar,21,True,vyperlang/vyper
GHSA-p4m5-32pr-2hqr,pypop-genomics,pypi,low,1,,0,False,alexlancaster/pypop
GHSA-v8vj-cv27-hjv8,langchain-experimental,pypi,critical,1,validate_code,1,False,langchain-ai/langchain
GHSA-672r-97r7-vx2q,pretix,pypi,medium,0,,0,False,
GHSA-pwr2-4v36-6qpr,orjson,pypi,high,1,,0,False,ijl/orjson
GHSA-h9j7-5xvc-qhg5,langchain,pypi,low,2,extract_sub_links,1,False,langchain-ai/langchain
GHSA-ph86-g9r3-5qw4,fastecdsa,pypi,high,1,,0,False,AntonKueltz/fastecdsa
GHSA-3v79-q7ph-j75h,mlflow,pypi,critical,3,__init__;_build_step_card;_get_proxy_artifact_validator;escape_value;render_table;validate_can_delete_experiment_artifact_proxy;validate_can_update_experiment_artifact_proxy,7,False,mlflow/mlflow
GHSA-6749-m5cp-6cg7,mlflow,pypi,critical,1,__init__;_build_step_card,2,False,mlflow/mlflow
GHSA-h8wv-9h96-m4hr,onnx,pypi,medium,1,,0,False,onnx/onnx
GHSA-whh8-fjgc-qp73,onnx,pypi,high,1,_get_attribute_tensors;_load_large_initializers;_sanitize_path;load_external_data_for_tensor,4,False,onnx/onnx
GHSA-hmx6-r76c-85g9,gradio,pypi,medium,1,compare_passwords_securely;login;update_root_in_config,3,False,gradio-app/gradio
GHSA-6xv9-957j-qfhg,label-studio,pypi,medium,2,,0,False,HumanSignal/label-studio
GHSA-rc4p-p3j9-6577,pypqc,pypi,high,4,,0,False,
GHSA-578p-fxmm-6229,mjml,pypi,high,2,MjStyle;_head_data_add;parse,3,False,FelixSchwarz/mjml-python
GHSA-6vqw-3v5j-54x4,cryptography,pypi,high,2,serialize_key_and_certificates_to_pkcs12,1,False,pyca/cryptography
GHSA-vgv8-5cpj-qj2f,pymatgen,pypi,critical,1,parse_transformation_string,1,False,materialsproject/pymatgen
GHSA-375g-39jq-vq7m,cbor2,pypi,high,3,check_libc;decode_bytestring;decode_string,3,False,agronholm/cbor2
GHSA-x5pm-h33q-cjrw,apache-airflow-providers-mongo,pypi,critical,1,MongoHook;__init__;get_conn,3,False,apache/airflow
GHSA-p3rv-qj56-2fqx,pyhtml2pdf,pypi,high,0,,0,False,
GHSA-77hh-43cm-v8j6,tuf,pypi,low,2,get_delegated_role,1,False,theupdateframework/python-tuf
GHSA-7j7m-v7m3-jqm7,scrapy,pypi,high,2,DecompressionMiddleware;SitemapSpider;_DecompressionMaxSizeExceeded;__init__;_decode;_get_sitemap_body;_inflate;_is_bzip2;_is_gzip;_is_tar;_is_zip;_unbrotli;_unzstd;from_crawler;gunzip;open_spider;process_response;read1,18,True,scrapy/scrapy
GHSA-cw9j-q3vf-hrrv,scrapy,pypi,high,1,_build_redirect_request,1,False,scrapy/scrapy
GHSA-cc65-xxvf-f7r9,scrapy,pypi,high,2,_parse;_remove_html_comments;open_in_browser;parse;parse_details;response_httprepr;xmliter;xmliter_lxml,8,False,scrapy/scrapy
GHSA-2jv5-9r88-3w3p,python-multipart,pypi,high,4,parse_options_header,1,False,Kludex/python-multipart
GHSA-c4cm-r9fh-jgj9,commonground-api-common,pypi,low,1,__init__;applicaties;payload,3,False,maykinmedia/commonground-api-common
GHSA-59j8-776v-xxxg,nonebot2,pypi,medium,2,MessageTemplate;_vformat;formatter_field_name_split;get_field,4,False,nonebot/nonebot2
GHSA-hvp4-vrv2-8wrq,kinto-attachment,pypi,high,1,__init__,1,False,Kinto/kinto-attachment
GHSA-59qj-jcjv-662j,DIRAC,pypi,critical,2,__checkProperties;export_getToken;initializeHandler,3,False,DIRACGrid/DIRAC
GHSA-r3jc-3qmm-w3pw,Products.SQLAlchemyDA,pypi,critical,1,_typesMap;engine_options,2,False,zopefoundation/Products.SQLAlchemyDA
GHSA-52xq-j7v9-v4v2,vyper,pypi,critical,0,,0,False,
GHSA-xxj9-f6rv-m3x4,django,pypi,high,4,intcomma,1,False,django/django
GHSA-m95h-p4gg-wfw3,clearml,pypi,high,0,,0,False,
GHSA-cpcw-9h9m-wqw9,clearml,pypi,high,0,,0,False,
GHSA-h24r-m9qc-pvpg,ansible-core,pypi,medium,5,Base;set_task_and_variable_override,2,False,ansible/ansible
GHSA-gvqv-h7hh-6fcc,clearml,pypi,medium,0,,0,False,
GHSA-f3h9-8phc-6gvh,gradio,pypi,high,1,LRUCache;Message;ReplaceMe;Status;StatusUpdate;__init__;__setitem__;_predict;_resolve_concurrency_limit;_sse_fn;_sse_fn_v0;_sse_fn_v1;attach_data;check_for_cancel;clean_event;clean_events;close;close_stream;convert_to_dict_if_dataclass;get_config_file;get_data;get_pred_from_sse;get_pred_from_sse_v0;get_pred_from_sse_v1;get_pred_from_ws;log_message;main;msg_to_status;open_stream;predict;process_events;process_predictions;push;queue_data;queue_join;reset_iterator;send_data;send_estimation;send_message;set_event_trigger;sse_stream;start;start_progress_updates;stream_messages;stream_sse;stream_sse_v0;stream_sse_v1;submit,48,True,gradio-app/gradio
GHSA-g3cm-qg2v-2hj5,pyload-ng,pypi,medium,1,loads;login;robots;wrapper,4,False,pyload/pyload
GHSA-3ww4-gg4f-jr7f,cryptography,pypi,high,0,,0,False,
GHSA-944j-8ch6-rf6x,m2crypto,pypi,medium,0,,0,False,
GHSA-6845-xw22-ffxv,vyper,pypi,low,2,_height_of,1,False,vyperlang/vyper
GHSA-qf9m-vfgh-m389,fastapi,pypi,high,3,parse_options_header,1,False,tiangolo/fastapi
GHSA-93gm-qmq6-w238,starlette,pypi,high,1,,0,False,encode/starlette
GHSA-gp3w-2v2m-p686,vyper,pypi,low,0,,0,False,
GHSA-547x-748v-vp6p,dash,pypi,medium,2,,0,False,plotly/dash
GHSA-9x7f-gwxq-6f2c,vyper,pypi,critical,0,,0,False,
GHSA-wgpq-p2hm-56v9,glance-store,pypi,medium,1,get,1,False,openstack/glance_store
GHSA-5626-pw9c-hmjr,OctoPrint,pypi,medium,1,AccessControlConfig;_add_api_key;_all_api_keys;_api_key_for_user_and_app_id;auth_log;change_password_for_user;change_settings_for_user;credentials_checked_recently;decorated_view;default_template_filter;default_view;delete_apikey_for_user;determine_user;ensure_credentials_checked_recently;generateApiKey;generate_apikey_for_user;getSettings;get_group;get_groups;get_template_types;get_user;get_user_for_authorization_header;get_user_for_remote_user_header;get_users;handle_auth_dialog;handle_decision;has_permissions;hash_update;is_blueprint_csrf_protected;login;loginUser;on_api_command;on_user_logged_out;require_credentials_checked_recently;require_fresh_login_with;setSettings;to_api_credentials_seen;update_group;update_user;wizard_active,40,True,OctoPrint/OctoPrint
GHSA-p59w-9gqw-wj8r,label-studio,pypi,medium,1,validate_upload_url,1,False,HumanSignal/label-studio
GHSA-rjmv-52mp-gjrr,vantage6,pypi,low,1,_check_input_encryption;_node_doesnt_allow_user_task;post;post_task,4,False,vantage6/vantage6
GHSA-45gq-q4xh-cp53,vantage6-server,pypi,low,1,User;__handle_failed_login;__notify_user_blocked;check_password;get_by_username;get_first_user;is_blocked;notify_user_blocked;user_login,9,False,vantage6/vantage6
GHSA-2wgc-48g2-cj5w,vantage6,pypi,medium,1,,0,False,vantage6/vantage6
GHSA-w9h2-px87-74vx,vantage6,pypi,high,1,_create_omop_database_connection;_encode;_encode_environment_variables;_get_data_from_label;_get_user_database_labels;_setup_environment_vars;_validate_environment_variables;cli_node_start;decorator;error;get_env_var;get_ohdsi_metadata;get_result;is_finished;serialize;wrap_algorithm,16,True,vantage6/vantage6
GHSA-x2c2-q32w-4w6m,vyper,pypi,medium,2,build_IR,1,False,vyperlang/vyper
GHSA-5h86-8mv2-jq9f,aiohttp,pypi,high,3,_handle;url_for,2,False,aio-libs/aiohttp
GHSA-8qpw-xqxj-h4r2,aiohttp,pypi,medium,4,feed_data;get_content_length;parse_headers;parse_message,4,False,aio-libs/aiohttp
GHSA-7mgg-3rq2-hff4,ai-flow,pypi,medium,0,,0,False,
GHSA-4957-7vhp-7v59,synthcity,pypi,critical,0,,0,False,
GHSA-9v9h-cgj8-h64p,cryptography,pypi,medium,7,,0,False,openssl/openssl
GHSA-vm5m-qmrx-fw8w,apache-airflow,pypi,high,2,code;get_code_by_fileloc;get_dag_source,3,False,apache/airflow
GHSA-mg2x-mggj-6955,apache-airflow,pypi,medium,3,KubernetesPodTrigger;MyTrigger;__init__;_get_async_hook;_get_bool;_load_config;create_triggers;execute_async;get_trigger_by_classpath;invoke_defer_method;run;serialize;setup_queue_listener;trigger_row_to_trigger_instance;update_triggers,15,False,apache/airflow
GHSA-c3c6-f2ww-xfr2,apache-airflow,pypi,high,2,_deserialize_value,1,False,apache/airflow
GHSA-fq23-g58m-799r,label-studio,pypi,medium,0,,0,False,
GHSA-q68h-xwq5-mm7x,label-studio,pypi,high,1,,0,False,HumanSignal/label-studio
GHSA-rwhh-6x83-84v6,apache-superset,pypi,critical,0,,0,False,
GHSA-v4xv-795h-rv4h,nautobot,pypi,high,4,CommentField;ConfigContextSchemaFilterForm;CustomFieldDescriptionField;CustomFieldForm;Job;JobButtonFilterForm;clean_html;default_helptext;render_markdown;sanitize,10,False,nautobot/nautobot
GHSA-hcvp-2cc7-jrwr,changedetection.io,pypi,low,1,__init__,1,False,dgtlmoon/changedetection.io
GHSA-wj6h-64fc-37mp,ecdsa,pypi,high,0,,0,False,
GHSA-m4m5-j36m-8x72,TuiTse-TsuSin,pypi,medium,2,tuitse_html,1,False,i3thuan5/TuiTse-TsuSin
GHSA-2jxw-4hm4-6w87,llama-index,pypi,critical,0,,0,False,
GHSA-5g73-69p4-7gvx,pandasai,pypi,critical,0,,0,False,
GHSA-g7ph-8423-pf4j,metagpt,pypi,high,0,,0,False,
GHSA-r67w-f99w-mgxj,embedchain,pypi,medium,1,load_data,1,False,embedchain/embedchain
GHSA-rhhj-5436-95vf,embedchain,pypi,critical,1,load_data,1,False,embedchain/embedchain
GHSA-297x-2qf3-jrj3,llama-hub,pypi,critical,2,__init__,1,False,run-llama/llama-hub
GHSA-chj7-w3f6-cvfj,paddlepaddle,pypi,critical,0,,0,False,
GHSA-3f63-hfp8-52jq,Pillow,pypi,critical,1,eval,1,False,python-pillow/Pillow
GHSA-44cc-43rp-5947,jupyterlab,pypi,high,3,,0,False,jupyterlab/jupyterlab
GHSA-4m77-cmpx-vjc4,jupyterlab,pypi,medium,2,,0,False,jupyterlab/jupyterlab
GHSA-2q8v-3gqq-4f8p,vyper,pypi,high,1,build_IR,1,False,vyperlang/vyper
GHSA-pgpj-v85q-h5fm,pyload-ng,pypi,critical,2,_configure_session,1,False,pyload/pyload
GHSA-4qhp-652w-c22x,jupyter-lsp,pypi,high,1,LanguageServersHandler;authorized;file_uri_to_path;get;initialize;is_relative;load_jupyter_server_extension;maybe_change_version;normalized_uri;pre_get;shadow_virtual_documents,11,False,jupyter-lsp/jupyterlab-lsp
GHSA-5xfx-55x4-j223,Plone,pypi,high,0,,0,False,
GHSA-xgfm-fjx6-62mj,readthedocs-sphinx-search,pypi,medium,1,,0,False,readthedocs/readthedocs-sphinx-search
GHSA-7j98-74jh-cjxh,templated_dictionary,pypi,medium,2,__init__;__render_string,2,False,xsuchy/templated-dictionary
GHSA-rxgg-273w-rfw7,apache-iotdb,pypi,high,0,,0,False,
GHSA-v3rg-qm46-xrg9,flaskcode,pypi,high,0,,0,False,
GHSA-6h4q-63c5-qfqf,flaskcode,pypi,high,0,,0,False,
GHSA-8qw9-gf7w-42x5,streamlit,pypi,medium,1,get;validate_absolute_path,2,False,streamlit/streamlit
GHSA-pw5x-x5jw-ccmh,portage,pypi,high,1,,0,False,gentoo/portage
GHSA-h5c8-rqwp-cp95,jinja2,pypi,medium,1,do_items;do_xmlattr,2,False,pallets/jinja
GHSA-rgrf-6mf5-m882,cdo-local-uuid,pypi,low,13,_is_relative_to;configure,2,False,Cyber-Domain-Ontology/CDO-Utility-Local-UUID
GHSA-2mqj-m65w-jghx,GitPython,pypi,high,2,_get_exe_extensions;_safer_popen_windows;dict_to_slots_and__excluded_are_none;execute;handle_process_output;pump_stream;run_commit_hook,7,False,gitpython-developers/GitPython
GHSA-97x9-59rv-q5pm,aries-cloudagent,pypi,critical,2,_verify_presentation;create_pres,2,False,hyperledger/aries-cloudagent-python
GHSA-6673-4983-2vx5,fonttools,pypi,high,1,subset_glyphs,1,False,fonttools/fonttools
GHSA-g777-crp9-m27g,appwrite,pypi,medium,0,,0,False,
GHSA-mqpq-2p68-46fv,pyload-ng,pypi,high,1,info,1,False,pyload/pyload
GHSA-ghmw-rwh8-6qmr,pyload-ng,pypi,medium,1,login,1,False,pyload/pyload
GHSA-7hfx-h3j3-rwq4,dtale,pypi,high,1,base_render_template;build_show_options;load_app_settings;movies;series_data;set_app_settings;show;startup;update_settings;web_upload,10,False,man-group/dtale
GHSA-j225-cvw7-qrx7,pycryptodomex,pypi,high,1,__init__;_pkcs1_decode;decrypt;encrypt;oaep_decode;pkcs1_decode,6,False,Legrandin/pycryptodome
GHSA-qppw-c37g-xwcc,PaddlePaddle,pypi,medium,1,,0,False,PaddlePaddle/Paddle
GHSA-v9pg-qw6x-w5r2,PaddlePaddle,pypi,medium,1,repeat_interleave;unstack,2,False,PaddlePaddle/Paddle
GHSA-275c-w5mq-v5m2,PaddlePaddle,pypi,medium,1,,0,False,PaddlePaddle/Paddle
GHSA-rf7p-79xq-8xwm,PaddlePaddle,pypi,critical,1,_get_download;_wget_download,2,False,PaddlePaddle/Paddle
GHSA-rx2r-q96c-w5cc,PaddlePaddle,pypi,medium,1,repeat_interleave;unstack,2,False,PaddlePaddle/Paddle
GHSA-8fp7-jwv2-49x9,PaddlePaddle,pypi,high,1,repeat_interleave;unstack,2,False,PaddlePaddle/Paddle
GHSA-j5h9-9r39-43q5,PaddlePaddle,pypi,critical,1,get_online_pass_interval,1,False,PaddlePaddle/Paddle
GHSA-rg9q-m8hv-xxr6,PaddlePaddle,pypi,medium,1,repeat_interleave;unstack,2,False,PaddlePaddle/Paddle
GHSA-g57v-2687-jx33,PaddlePaddle,pypi,high,1,lu_unpack,1,False,PaddlePaddle/Paddle
GHSA-4rrv-8gcp-24v8,PaddlePaddle,pypi,high,1,repeat_interleave;unstack,2,False,PaddlePaddle/Paddle
GHSA-3cr5-2446-8pg3,PaddlePaddle,pypi,critical,1,convert_shape_compare;has_negative;reduce_compare,3,False,PaddlePaddle/Paddle
GHSA-2wcj-qr76-9768,paddlepaddle,pypi,medium,1,repeat_interleave;unstack,2,False,PaddlePaddle/Paddle
GHSA-mr78-v55p-7777,PaddlePaddle,pypi,medium,1,repeat_interleave;unstack,2,False,PaddlePaddle/Paddle
GHSA-547m-23x7-cxg5,PaddlePaddle,pypi,medium,1,repeat_interleave;unstack,2,False,PaddlePaddle/Paddle
GHSA-c6ph-m8cw-rfqh,paddlepaddle,pypi,medium,1,repeat_interleave;unstack,2,False,PaddlePaddle/Paddle
GHSA-jm68-fpmr-8j2g,PaddlePaddle,pypi,medium,1,,0,False,PaddlePaddle/Paddle
GHSA-x3q9-c788-j7c8,PaddlePaddle,pypi,medium,1,repeat_interleave;unstack,2,False,PaddlePaddle/Paddle
GHSA-xjpw-hx47-rccv,PaddlePaddle,pypi,medium,1,,0,False,PaddlePaddle/Paddle
GHSA-487p-qx68-5vjw,hail,pypi,medium,1,GoogleFlow;__init__;callback;get_identity_uid_from_access_token;organization_id;receive_callback,6,False,hail-is/hail
GHSA-jpvw-p8pr-9g2x,ansible,pypi,medium,1,install,1,False,ansible/ansible
GHSA-cw2r-4p82-qv79,jwcrypto,pypi,medium,1,__init__;test_pbes2_hs256_aeskw_custom_params,2,False,latchset/jwcrypto
GHSA-672h-6x89-76m5,Flask-Security-Too,pypi,medium,1,,0,False,Flask-Middleware/flask-security
GHSA-vf5m-xrhm-v999,nautobot,pypi,low,4,JobButtonRunView;JobButtonUIViewSet;_render_job_button_for_obj;_run_device_job;get_required_permission;job_buttons;post;receive_job_button,8,False,nautobot/nautobot
GHSA-6qm2-wpxq-7qh2,gradio,pypi,high,2,is_in_or_equal;reverse_proxy,2,False,gradio-app/gradio
GHSA-6m9r-7wrx-xmr6,apache-airflow,pypi,medium,2,trigger,1,False,apache/airflow
GHSA-5938-79hg-xh3q,apache-airflow,pypi,medium,2,GroupCommand;action_varexport;string_lower_type;variables_delete;variables_import;varimport,6,False,apache/airflow
GHSA-8f57-wcmg-4jmh,apache-airflow,pypi,medium,2,decorated,1,False,apache/airflow
GHSA-pxch-wr7m-rwxj,apache-airflow,pypi,medium,2,encode_dag_run;get_mapped_summary;json_render;trigger,4,False,apache/airflow
GHSA-v68g-wm8c-6x7j,transformers,pypi,high,1,__init__;_deserialize_index;_resolve_path;get_lm_corpus,4,False,huggingface/transformers
GHSA-hh8p-p8mp-gqhm,mlflow,pypi,critical,1,list_artifacts,1,False,mlflow/mlflow
GHSA-qg8p-32gr-gh6x,mlflow,pypi,high,1,is_local_uri,1,False,mlflow/mlflow
GHSA-59v3-898r-qwhj,mlflow,pypi,critical,1,_get_http_response_with_retries;get,2,False,mlflow/mlflow
GHSA-wv8q-4f85-2p8p,mlflow,pypi,high,1,_abort_multipart_upload_artifact;_complete_multipart_upload_artifact;_create_multipart_upload_artifact;_delete_artifact_mlflow_artifacts;_download_artifact;_list_artifacts;_list_artifacts_mlflow_artifacts;_upload_artifact;get_artifact_handler;get_model_version_artifact_handler;list_artifacts;upload_artifact_handler;validate_path_is_safe,13,False,mlflow/mlflow
GHSA-5r3q-93q3-f978,mlflow,pypi,high,1,validate_path_is_safe,1,False,mlflow/mlflow
GHSA-9wgg-m99q-hhfc,emailproxy,pypi,high,2,NSObject;__call__;authorisation_window_loaded;construct_oauth2_permission_url;get_account_with_catch_all_fallback;get_oauth2_authorisation_code;get_oauth2_credentials;handle_read;oauth2_url_unescape;post_create;process_data;run_proxy;save;stop_servers,14,False,simonrob/email-oauth2-proxy
GHSA-3863-2447-669p,transformers,pypi,critical,1,__init__;_deserialize_index;_resolve_path;get_lm_corpus,4,False,huggingface/transformers
GHSA-95mg-jgfx-54v9,apache-superset,pypi,medium,2,EMAIL_HEADER_MUTATOR;check_is_safe_zip;create_zip;is_valid_config,4,False,apache/superset
GHSA-g49j-j489-3xpf,apache-superset,pypi,high,3,__init__;run;update_charts_owners;validate_update_slug_uniqueness,4,False,apache/superset
GHSA-jfxj-xf67-x723,apache-superset,pypi,medium,3,WhereInMacro;__call__;__init__;quote;validate_template_context;where_in,6,False,apache/superset
GHSA-hvc6-42vf-jhf8,mlflow,pypi,high,3,render_and_merge_yaml,1,False,mlflow/mlflow
GHSA-4h72-34j6-j8x7,malojaserver,pypi,medium,1,,0,False,krateng/maloja
GHSA-45x7-px36-x8w8,paramiko,pypi,medium,9,,0,False,paramiko/paramiko
GHSA-hfmc-7525-mj55,asyncssh,pypi,medium,2,__init__;_choose_alg;_get_ext_info_kex_alg;_get_extra_kex_algs;_process_kexinit;_recv_packet;_send_kexinit;send_packet,8,False,ronf/asyncssh
GHSA-jqpc-rc7g-vf83,homeassistant,pypi,medium,1,ListPersonsView;get,2,False,home-assistant/core
GHSA-j8w6-2r9h-cxhj,mindsdb,pypi,high,0,,0,False,
GHSA-554w-xh4j-8w64,mlflow,pypi,critical,1,validate_path_is_safe,1,False,mlflow/mlflow
GHSA-gqvf-3hgp-5hxv,gradio,pypi,critical,1,,0,False,gradio-app/gradio
GHSA-gqrq-j6pm-98c2,h2o,pypi,critical,1,,0,False,h2oai/h2o-3
GHSA-7fgc-89cx-w8j5,ckan,pypi,medium,1,tuplize_dict,1,False,ckan/ckan
GHSA-75mc-3pjc-727q,nautobot,pypi,low,5,get_file_with_authorization;nautobot_metrics_view,2,False,nautobot/nautobot
GHSA-6x4h-9622-fqr6,meraki,pypi,high,0,,0,False,
GHSA-6mjg-37cp-42x5,sap-xssec,pypi,critical,1,configure_trusted_clientId;extract_audiences_from_token;validate_audience;validate_token,4,False,SAP/cloud-pysec
GHSA-6m97-7527-mh74,vyper,pypi,high,1,SimpleStorageAllocator;__init__;allocate_slot;set_code_offsets;set_storage_slots;set_storage_slots_with_overrides,6,False,vyperlang/vyper
GHSA-7j69-qfc3-2fq9,ansible-core,pypi,medium,3,AnsibleContext;AnsibleUnsafe;__add__;__bytes__;__format__;__getitem__;__iter__;__mod__;__mul__;__radd__;__repr__;__reversed__;__rmod__;__str__;_check_conditional;_is_unsafe;_munge_data_for_lossy_yaml;_post_validate_args;_preprocess_unsafe_encode;_splitter;_strip_unsafe;call;capitalize;casefold;center;decode;default;encode;expandtabs;format;format_map;from_yaml;from_yaml_all;generic_visit;join;ljust;lower;lstrip;partition;post_validate;removeprefix;removesuffix;replace;represent_vault_encrypted_unicode;rjust;rpartition;rsplit;rstrip;run;split;splitlines;strip;swapcase;title;to_unsafe_bytes;translate;upper;zfill,58,True,ansible/ansible
GHSA-v945-r3rc-6fjm,mlflow,pypi,high,1,_extract_filename;load;url,3,False,mlflow/mlflow
GHSA-m5pc-86x8-wcxg,mltable,pypi,medium,0,,0,False,
GHSA-cxfr-5q3r-2rc2,mlflow,pypi,high,1,to_html,1,False,mlflow/mlflow
GHSA-p99h-pfg6-qrfg,sap-xssec,pypi,critical,0,,0,False,
GHSA-crhp-7c74-cg4c,mindsdb,pypi,medium,1,clear_filename;create;is_private_url;on_field;on_file,5,False,mindsdb/mindsdb
GHSA-34mr-6q8x-g9r6,mindsdb,pypi,medium,1,clear_filename;create;is_private_url;on_field;on_file,5,False,mindsdb/mindsdb
GHSA-9w2p-rh8c-v9g5,pyinstaller,pypi,high,1,SECURITY_ATTRIBUTES;SID_AND_ATTRIBUTES;TOKEN_USER;_get_user_sid;_pyi_rthook;_win_error_to_message;finalize_options;pre_find_module_path;secure_mkdir;secure_mkdtemp,10,False,pyinstaller/pyinstaller
GHSA-j4g3-3q8x-jxqp,dbt-core,pypi,low,1,DepsScrubbedPackageName;GitPackage;GitPackageMixin;GitPinnedPackage;GitUnpinnedPackage;LocalPackage;Package;RegistryPackage;TarballUnpinnedPackage;__init__;_fetch_metadata;checkout;code;create_project;from_contract;incorporate;message;name;package_and_project_data_from_root;package_config_from_data;render;resolved;run;source_type,24,True,dbt-labs/dbt-core
GHSA-hfgr-h3vc-p6c2,dockerspawner,pypi,medium,1,CustomDockerSpawner;_allowed_images_dict;_ip_default;_validate_allowed_images;get_options_form;load_user_options;options_from_form;remove_object,8,False,jupyterhub/dockerspawner
GHSA-vwhf-3v6x-wff8,mlflow,pypi,medium,1,_default_history_bulk_impl;_validate_content_type;_validate_param_against_schema;assert_arg_exists;create_user,5,False,mlflow/mlflow
GHSA-5844-q3fc-56rh,pubnub,pypi,medium,2,,0,False,pubnub/javascript
GHSA-v5f6-hjmf-9mc5,PyDrive2,pypi,low,1,LoadSettingsFile,1,False,iterative/PyDrive2
GHSA-h56g-gq9v-vc8r,jupyter-server,pypi,medium,1,post;write_error,2,False,jupyter-server/jupyter_server
GHSA-wqxf-447m-6f5f,mlflow,pypi,high,0,,0,False,
GHSA-7vwr-g6pm-9hc8,fastapi-proxy-lib,pypi,high,1,_ClientServerProxyTask;_change_client_header;change_necessary_client_header_for_httpx;send_request_to_target;warn_for_none_filter,5,False,WSH032/fastapi-proxy-lib
GHSA-r8j9-5cj7-cv39,Dpaste,pypi,medium,1,handler500;post,2,False,DarrenOfficial/dpaste
GHSA-jfhm-5ghh-2f97,cryptography,pypi,medium,2,_load_pkcs7_certificates,1,False,pyca/cryptography
GHSA-f678-j579-4xf5,apache-superset,pypi,high,0,,0,False,
GHSA-3hp7-4qq4-v5c6,apache-superset,pypi,medium,0,,0,False,
GHSA-fgpw-4w69-j256,apache-superset,pypi,medium,0,,0,False,
GHSA-hc74-9vjm-c9xv,apache-superset,pypi,medium,0,,0,False,
GHSA-6wgj-66m2-xxp2,ray,pypi,critical,1,_check_for_open_ports_from_internet;_check_if_exposed_to_internet;_check_ray_cluster;_get_ray_ports;add_command_alias;check;check_open_ports,7,False,ray-project/ray
GHSA-q3qx-c6g2-7pw2,aiohttp,pypi,medium,2,send,1,False,aio-libs/aiohttp
GHSA-qvrw-v9rv-5rjx,aiohttp,pypi,medium,2,__init__,1,False,aio-libs/aiohttp
GHSA-pjjw-qhg8-p2p9,aiohttp,pypi,medium,2,parse_headers,1,False,aio-libs/aiohttp
GHSA-vv65-fjfj-4736,apache-superset,pypi,medium,0,,0,False,
GHSA-wq8q-99p5-xfrw,apache-superset,pypi,medium,0,,0,False,
GHSA-392c-vjfv-h7wr,apache-superset,pypi,medium,0,,0,False,
GHSA-rqr8-pxh7-cq3g,eth-abi,pypi,medium,0,,0,False,
GHSA-4vvc-r4p4-qgrr,apache-dolphinscheduler,pypi,high,0,,0,False,
